"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases","Notification rate","N/100000","2008","BE","Belgium",1.696843290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","BG","Bulgaria",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","CZ","Czech Republic",0.212695560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EL","Greece",0.352592180,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","ES","Spain",0.635004890,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EU_EEA31","EU/EEA",1.083299000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","EU28","EU",1.087237000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","FI","Finland",0.792380460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","FR","France",3.508980620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","HU","Hungary",0.049774020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","IE","Ireland",1.839486820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","IT","Italy",0.999098500,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","LT","Lithuania",0.093382160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","LU","Luxembourg",0.413394810,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","LV","Latvia",0.091248780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","MT","Malta",0.735597010,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","NL","Netherlands",1.395881920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","NO","Norway",0.675508650,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","PL","Poland",0.057719080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","PT","Portugal",0.397978300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","RO","Romania",0.062998350,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","SE","Sweden",0.990969430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","SI","Slovenia",0.149233750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","SK","Slovakia",0.037201930,""
"Malaria","Confirmed cases","Notification rate","N/100000","2008","UK","United Kingdom",2.226674230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","AT","Austria",0.527894230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","BG","Bulgaria",0.107136360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","CY","Cyprus",0.125481530,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","CZ","Czech Republic",0.095916050,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EE","Estonia",0.299459470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EL","Greece",0.459677080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","ES","Spain",0.769908290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EU_EEA31","EU/EEA",0.758830000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","EU28","EU",0.759410000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","FI","Finland",0.638340130,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","HU","Hungary",0.079752960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","IE","Ireland",1.990568240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","IT","Italy",1.103378870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","LT","Lithuania",0.094225360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","LU","Luxembourg",0.607902730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","LV","Latvia",0.277413800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","MT","Malta",0.243352810,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","NL","Netherlands",1.437601970,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","NO","Norway",0.708443730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","PL","Poland",0.057688460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","PT","Portugal",0.416547770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","RO","Romania",0.058707580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","SE","Sweden",0.875075230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","SI","Slovenia",0.344426820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2009","UK","United Kingdom",2.409644650,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","AT","Austria",0.574737210,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","BE","Belgium",1.531378730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","BG","Bulgaria",0.067369410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","CY","Cyprus",0.122079250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","CZ","Czech Republic",0.105141530,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EE","Estonia",0.075002430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EL","Greece",0.404702130,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","ES","Spain",0.755055980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EU_EEA31","EU/EEA",0.854607000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","EU28","EU",0.855661000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","FI","Finland",0.616657940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","HU","Hungary",0.049928480,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","IE","Ireland",1.802424390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","IT","Italy",1.118429460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","LT","Lithuania",0.095481310,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","LU","Luxembourg",2.390124000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","LV","Latvia",0.235793000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","NL","Netherlands",1.490197060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","NO","Norway",0.761599100,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","PL","Poland",0.092049860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","PT","Portugal",0.472881250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","RO","Romania",0.093620580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","SE","Sweden",1.231173480,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","SI","Slovenia",0.439672960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","SK","Slovakia",0.037102920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2010","UK","United Kingdom",2.817140370,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","AT","Austria",0.083580450,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","BE","Belgium",1.672630260,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","BG","Bulgaria",0.108556540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","CY","Cyprus",0.714497510,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","CZ","Czech Republic",0.267004080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","DE","Germany",0.701801920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","DK","Denmark",1.330784940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EE","Estonia",0.075207190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EL","Greece",0.827085830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","ES","Spain",0.867847700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EU_EEA31","EU/EEA",0.995630000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","EU28","EU",1.000008000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","FI","Finland",0.613921960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","HU","Hungary",0.100142980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","IE","Ireland",1.334534850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","IT","Italy",1.180836620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","LT","Lithuania",0.098277260,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","LU","Luxembourg",0.586120660,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","LV","Latvia",0.192807780,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","MT","Malta",0.240970240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","NL","Netherlands",1.518990470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","NO","Norway",0.609718290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","PL","Poland",0.036781390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","PT","Portugal",0.633706300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","RO","Romania",0.198029020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","SE","Sweden",1.008967060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","SI","Slovenia",0.292655940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","SK","Slovakia",0.018544460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2011","UK","United Kingdom",2.660953060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","AT","Austria",0.333011380,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","BG","Bulgaria",0.218363730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","CY","Cyprus",0.116007800,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","CZ","Czech Republic",0.237971830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","DE","Germany",0.685938500,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","DK","Denmark",1.200605820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EE","Estonia",0.452756030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EL","Greece",0.856905290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","ES","Spain",0.899222580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EU_EEA31","EU/EEA",0.887489000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","EU28","EU",0.889184000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","FI","Finland",0.851652020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","HR","Croatia",0.537887880,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","HU","Hungary",0.050342700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","IE","Ireland",1.416342010,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","IT","Italy",1.080913490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","LT","Lithuania",0.199757560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","LU","Luxembourg",1.333706770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","LV","Latvia",0.146712680,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","MT","Malta",0.478989140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","NL","Netherlands",1.159569420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","NO","Norway",0.742097160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","PL","Poland",0.055170540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","PT","Portugal",0.673471060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","RO","Romania",0.159235700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","SE","Sweden",0.896354520,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","SI","Slovenia",0.340550400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","SK","Slovakia",0.111022250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2012","UK","United Kingdom",2.170239260,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","AT","Austria",0.496932030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","BG","Bulgaria",0.109821440,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","CY","Cyprus",0.346469130,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","CZ","Czech Republic",0.256748560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","DE","Germany",0.792312860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","DK","Denmark",1.124472300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EE","Estonia",0.227242770,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EL","Greece",0.227198060,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","ES","Spain",1.108545660,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EU_EEA31","EU/EEA",0.967989000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","EU28","EU",0.962596000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","FI","Finland",0.700244750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","HR","Croatia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","HU","Hungary",0.050460200,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","IE","Ireland",1.540203980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","IT","Italy",1.134284030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","LT","Lithuania",0.269187600,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","LU","Luxembourg",0.744824860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","LV","Latvia",0.197645540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","MT","Malta",1.183406740,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","NL","Netherlands",0.965459490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","NO","Norway",1.425382700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","PL","Poland",0.094581190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","PT","Portugal",1.115636270,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","RO","Romania",0.214784420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","SE","Sweden",1.245304860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","SI","Slovenia",0.145714460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","SK","Slovakia",0.073925720,""
"Malaria","Confirmed cases","Notification rate","N/100000","2013","UK","United Kingdom",2.348788080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","AT","Austria",0.799267870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","BG","Bulgaria",0.138013320,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","CY","Cyprus",0.932400930,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","CZ","Czech Republic",0.285376750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","DE","Germany",1.246789190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","DK","Denmark",1.812613120,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EE","Estonia",0.227994880,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EL","Greece",0.347768560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","ES","Spain",1.479181830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EU_EEA31","EU/EEA",1.217711000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","EU28","EU",1.204266000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","FI","Finland",0.715429610,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","HR","Croatia",0.141282540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","HU","Hungary",0.151862360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","IE","Ireland",1.703374750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","IT","Italy",1.159870110,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","LT","Lithuania",0.169867420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","LU","Luxembourg",0.545772080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","LV","Latvia",0.299779960,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","MT","Malta",0.698610230,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","NL","Netherlands",1.639997980,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","NO","Norway",2.349269860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","PL","Poland",0.049976510,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","PT","Portugal",1.380990150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","RO","Romania",0.235620730,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","SE","Sweden",3.670347240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","SI","Slovenia",0.339626940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","SK","Slovakia",0.092319920,""
"Malaria","Confirmed cases","Notification rate","N/100000","2014","UK","United Kingdom",2.346500220,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","AT","Austria",0.943514240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","BG","Bulgaria",0.277693000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","CY","Cyprus",0.354187910,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","CZ","Czech Republic",0.275187350,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","DE","Germany",1.306689880,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","DK","Denmark",1.784542150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EE","Estonia",0.304212580,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EL","Greece",0.773621850,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","ES","Spain",1.519928110,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EU_EEA31","EU/EEA",1.291475000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","EU28","EU",1.285144000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","FI","Finland",0.712751470,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","HR","Croatia",0.165668080,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","HU","Hungary",0.121758540,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","IE","Ireland",1.753025620,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","IT","Italy",1.161268020,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","LT","Lithuania",0.273854240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","LU","Luxembourg",0.177633140,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","LV","Latvia",0.050350030,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","MT","Malta",1.592027120,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","NL","Netherlands",4.023495790,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","NO","Norway",1.819415990,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","PL","Poland",0.076304510,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","PT","Portugal",1.869911590,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","RO","Romania",0.150976460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","SE","Sweden",2.564798340,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","SI","Slovenia",0.242380290,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2015","UK","United Kingdom",2.153366390,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","AT","Austria",0.942477710,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","BG","Bulgaria",0.391401250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","CY","Cyprus",0.117880180,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","CZ","Czech Republic",0.360058410,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","DE","Germany",1.169445690,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","DK","Denmark",1.787200170,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EE","Estonia",0.075991070,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EL","Greece",1.122058860,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","ES","Spain",1.625750190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EU_EEA31","EU/EEA",1.248804000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","EU28","EU",1.247005000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","FI","Finland",0.856521990,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","HR","Croatia",0.095450150,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","HU","Hungary",0.172931440,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","IE","Ireland",1.861927100,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","IS","Iceland",0.601451300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","IT","Italy",1.463763180,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","LT","Lithuania",0.103858040,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","LU","Luxembourg",0.867680460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","LV","Latvia",0.152364930,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","MT","Malta",1.554122300,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","NL","Netherlands",1.442948750,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","NO","Norway",1.439340160,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","PL","Poland",0.100086360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","PT","Portugal",1.904977400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","RO","Romania",0.106273610,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","SE","Sweden",1.563290360,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","SI","Slovenia",0.290671190,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","SK","Slovakia",0.073715700,""
"Malaria","Confirmed cases","Notification rate","N/100000","2016","UK","United Kingdom",2.407369940,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","AT","Austria",0.889105210,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","BE","Belgium",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","BG","Bulgaria",0.112646560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","CY","Cyprus",0.935889240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","CZ","Czech Republic",0.255226950,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","DE","Germany",1.158483820,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","DK","Denmark",1.635132660,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","EE","Estonia",0.152017840,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","EL","Greece",0.993667180,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","ES","Spain",1.758080240,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","EU_EEA31","EU/EEA",1.237982000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","EU28","EU",1.239202000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","FI","Finland",0.654153310,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","FR","France",-,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","HR","Croatia",0.240719480,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","HU","Hungary",0.122479460,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","IE","Ireland",1.630304260,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","IS","Iceland",0.886658450,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","IT","Italy",1.369875560,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","LT","Lithuania",0.210681250,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","LU","Luxembourg",1.862301430,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","LV","Latvia",0.051279000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","MT","Malta",2.607012420,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","NL","Netherlands",1.182565440,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","NO","Norway",1.160066990,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","PL","Poland",0.071103210,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","PT","Portugal",0.892374490,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","RO","Romania",0.076357830,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","SE","Sweden",1.500727400,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","SI","Slovenia",0.532456870,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Notification rate","N/100000","2017","UK","United Kingdom",2.700256080,""
"Malaria","Confirmed cases","Reported cases","N","2008","AT","Austria",57.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","BE","Belgium",181.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","BG","Bulgaria",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","CY","Cyprus",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","CZ","Czech Republic",22.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","EE","Estonia",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","EL","Greece",39.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","ES","Spain",290.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","EU_EEA31","EU/EEA",5365.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","EU28","EU",5333.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","FI","Finland",42.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","FR","France",2246.000000000,""
